what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283687418001
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283687435814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687438611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687439549
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283687443189
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283687476487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687563537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687563537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687563631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687584022
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687599116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687599116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687599194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283687648977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283687928017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688024802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688075569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688116289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688116289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688116398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688132008
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688147477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688178619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688179322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688179322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688179400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688206479
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688260215
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688266747
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688284357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688287951
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688292857
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688295092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688302201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688305920
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688354984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688413955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283688464691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688476972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688477988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283688488863
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688518052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688518161
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283688595023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688621305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688621368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283688633962
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283688636634
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283688637790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688639571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688640431
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283688650478
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283688653259
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688661306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688661416
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1283688663916
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688670119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688670213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688701417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688701417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688701495
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688825780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688856250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688856344
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688859016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688910439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283688917940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688931612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688943612
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688959550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688961957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688988145
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688988145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283688988223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283689061054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283689110961
