what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269717753
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282269767887
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269784514
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269795142
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269838498
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269847327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282269952851
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270151274
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270160539
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270167494
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1282270167535
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282270173516
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270200435
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270389210
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282270391350
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282270570034
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282272229431
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282272229537
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282272230868
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1282272230997
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1282272231018
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1282272231045
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1282272231061
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282272231532
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1282272232519
