what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1282996777501
started,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1282996777589
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1282996777633
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1282996777722
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282996783642
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282996806851
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282996808696
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282997153722
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282997155061
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282997443204
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282997445245
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282998784617
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282998786293
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282998787538
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1282998787642
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1282998787705
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1282998787767
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1282998787783
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282998788194
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1282998789280
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1282998789286
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1282998789365
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1282998789390
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1282998789413
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1282998789448
